,PostalCode,DAuid,CSDuid,SAC,DisseminationBlock,DGUID
938821,V2N,59530235,5953042,970,39,2021S4986659530235
1131436,V2N,59530235,5953042,970,29,2021S4986759530235
1131437,V2N,59530235,5953042,970,39,2021S4986859530235
1174367,V2N,59530235,5953042,970,3,2021S4986959530235
1238461,V2N,59530235,5953042,970,29,2021S4987059530235
1259707,V2N,59530235,5953042,970,2,2021S4987159530235
1281323,V2N,59530235,5953042,970,1,2021S4987259530235
1281324,V2N,59530235,5953042,970,4,2021S4987359530235
1302495,V2N,59530235,5953042,970,39,2021S4987459530235
1345410,V2N,59530235,5953042,970,1,2021S4987559530235
1366944,V2N,59530235,5953042,970,3,2021S4987659530235
1366945,V2N,59530235,5953042,970,4,2021S4987759530235
40741,V2N,59530236,5953023,970,9,2021S4987859530236
62212,V2N,59530236,5953023,970,30,2021S4987959530236
104740,V2N,59530236,5953023,970,20,2021S4988059530236
169114,V2N,59530236,5953023,970,7,2021S4988159530236
169136,V2N,59530236,5953023,970,33,2021S4988259530236
254835,V2N,59530236,5953023,970,30,2021S4988359530236
276090,V2N,59530236,5953023,970,30,2021S4988459530236
318668,V2N,59530236,5953023,970,30,2021S4988559530236
318673,V2N,59530236,5953023,970,33,2021S4988659530236
340177,V2N,59530236,5953023,970,30,2021S4988759530236
340184,V2N,59530236,5953023,970,1,2021S4988859530236
340196,V2N,59530236,5953023,970,9,2021S4988959530236
361590,V2N,59530236,5953023,970,9,2021S4989059530236
404220,V2N,59530236,5953023,970,20,2021S4989159530236
425824,V2N,59530236,5953023,970,30,2021S4989259530236
446935,V2N,59530236,5953023,970,2,2021S4989359530236
489878,V2N,59530236,5953023,970,30,2021S4989459530236
511078,V2N,59530236,5953023,970,29,2021S4989559530236
511091,V2N,59530236,5953023,970,7,2021S4989659530236
511093,V2N,59530236,5953023,970,33,2021S4989759530236
532643,V2N,59530236,5953023,970,30,2021S4989859530236
575378,V2N,59530236,5953023,970,6,2021S4989959530236
661014,V2N,59530236,5953023,970,6,2021S4990059530236
661015,V2N,59530236,5953023,970,6,2021S4990159530236
724934,V2N,59530236,5953023,970,7,2021S4990259530236
724938,V2N,59530236,5953023,970,11,2021S4990359530236
767709,V2N,59530236,5953023,970,21,2021S4990459530236
788890,V2N,59530236,5953023,970,22,2021S4990559530236
788891,V2N,59530236,5953023,970,21,2021S4990659530236
810403,V2N,59530236,5953023,970,22,2021S4990759530236
831854,V2N,59530236,5953023,970,25,2021S4990859530236
853224,V2N,59530236,5953023,970,30,2021S4990959530236
874811,V2N,59530236,5953023,970,25,2021S4991059530236
896193,V2N,59530236,5953023,970,30,2021S4991159530236
917478,V2N,59530236,5953023,970,21,2021S4991259530236
917489,V2N,59530236,5953023,970,30,2021S4991359530236
960228,V2N,59530236,5953023,970,1,2021S4991459530236
960229,V2N,59530236,5953023,970,30,2021S4991559530236
960232,V2N,59530236,5953023,970,33,2021S4991659530236
981610,V2N,59530236,5953023,970,30,2021S4991759530236
981622,V2N,59530236,5953023,970,30,2021S4991859530236
1003195,V2N,59530236,5953023,970,22,2021S4991959530236
1024442,V2N,59530236,5953023,970,8,2021S4992059530236
1045866,V2N,59530236,5953023,970,32,2021S4992159530236
1067181,V2N,59530236,5953023,970,3,2021S4992259530236
1067182,V2N,59530236,5953023,970,1,2021S4992359530236
1067202,V2N,59530236,5953023,970,25,2021S4992459530236
1088790,V2N,59530236,5953023,970,22,2021S4992559530236
1109993,V2N,59530236,5953023,970,30,2021S4992659530236
1110006,V2N,59530236,5953023,970,20,2021S4992759530236
1131417,V2N,59530236,5953023,970,30,2021S4992859530236
1131428,V2N,59530236,5953023,970,8,2021S4992959530236
1131429,V2N,59530236,5953023,970,7,2021S4993059530236
1152905,V2N,59530236,5953023,970,33,2021S4993159530236
1195740,V2N,59530236,5953023,970,1,2021S4993259530236
1195748,V2N,59530236,5953023,970,9,2021S4993359530236
1195751,V2N,59530236,5953023,970,14,2021S4993459530236
1238458,V2N,59530236,5953023,970,25,2021S4993559530236
1259700,V2N,59530236,5953023,970,29,2021S4993659530236
1259701,V2N,59530236,5953023,970,9,2021S4993759530236
1281313,V2N,59530236,5953023,970,9,2021S4993859530236
1323749,V2N,59530236,5953023,970,25,2021S4993959530236
1366932,V2N,59530236,5953023,970,6,2021S4994059530236
19392,V2N,59530237,5953044,970,31,2021S4994159530237
40743,V2N,59530237,5953044,970,17,2021S4994259530237
83576,V2N,59530237,5953044,970,26,2021S4994359530237
126264,V2N,59530237,5953044,970,4,2021S4994459530237
147781,V2N,59530237,5953044,970,26,2021S4994559530237
147784,V2N,59530237,5953044,970,10,2021S4994659530237
169130,V2N,59530237,5953044,970,32,2021S4994759530237
211758,V2N,59530237,5953044,970,33,2021S4994859530237
211759,V2N,59530237,5953044,970,8,2021S4994959530237
233472,V2N,59530237,5953044,970,10,2021S4995059530237
254830,V2N,59530237,5953044,970,33,2021S4995159530237
276093,V2N,59530237,5953044,970,31,2021S4995259530237
340195,V2N,59530237,5953044,970,8,2021S4995359530237
340197,V2N,59530237,5953044,970,31,2021S4995459530237
361602,V2N,59530237,5953044,970,32,2021S4995559530237
425827,V2N,59530237,5953044,970,28,2021S4995659530237
489882,V2N,59530237,5953044,970,4,2021S4995759530237
511092,V2N,59530237,5953044,970,30,2021S4995859530237
554167,V2N,59530237,5953044,970,26,2021S4995959530237
575379,V2N,59530237,5953044,970,27,2021S4996059530237
617941,V2N,59530237,5953044,970,9,2021S4996159530237
682421,V2N,59530237,5953044,970,28,2021S4996259530237
724935,V2N,59530237,5953044,970,31,2021S4996359530237
724939,V2N,59530237,5953044,970,3,2021S4996459530237
724940,V2N,59530237,5953044,970,33,2021S4996559530237
810407,V2N,59530237,5953044,970,31,2021S4996659530237
810408,V2N,59530237,5953044,970,33,2021S4996759530237
810409,V2N,59530237,5953044,970,8,2021S4996859530237
874815,V2N,59530237,5953044,970,31,2021S4996959530237
960233,V2N,59530237,5953044,970,32,2021S4997059530237
981612,V2N,59530237,5953044,970,26,2021S4997159530237
1088791,V2N,59530237,5953044,970,30,2021S4997259530237
1110010,V2N,59530237,5953044,970,3,2021S4997359530237
1131435,V2N,59530237,5953044,970,30,2021S4997459530237
1217057,V2N,59530237,5953044,970,31,2021S4997559530237
1259705,V2N,59530237,5953044,970,26,2021S4997659530237
1281321,V2N,59530237,5953044,970,14,2021S4997759530237
1281322,V2N,59530237,5953044,970,9,2021S4997859530237
1302494,V2N,59530237,5953044,970,3,2021S4997959530237
1345420,V2N,59530237,5953044,970,31,2021S4998059530237
1366942,V2N,59530237,5953044,970,14,2021S4998159530237
83577,V2N,59530238,5953044,970,8,2021S4998259530238
126262,V2N,59530238,5953044,970,27,2021S4998359530238
126265,V2N,59530238,5953044,970,22,2021S4998459530238
276094,V2N,59530238,5953044,970,22,2021S4998559530238
361598,V2N,59530238,5953044,970,24,2021S4998659530238
404232,V2N,59530238,5953044,970,14,2021S4998759530238
404233,V2N,59530238,5953044,970,26,2021S4998859530238
532646,V2N,59530238,5953044,970,27,2021S4998959530238
532649,V2N,59530238,5953044,970,21,2021S4999059530238
617940,V2N,59530238,5953044,970,27,2021S4999159530238
661016,V2N,59530238,5953044,970,26,2021S4999259530238
661018,V2N,59530238,5953044,970,25,2021S4999359530238
788896,V2N,59530238,5953044,970,2,2021S4999459530238
810406,V2N,59530238,5953044,970,21,2021S4999559530238
831850,V2N,59530238,5953044,970,21,2021S4999659530238
853237,V2N,59530238,5953044,970,21,2021S4999759530238
874812,V2N,59530238,5953044,970,27,2021S4999859530238
874813,V2N,59530238,5953044,970,24,2021S4999959530238
874817,V2N,59530238,5953044,970,23,2021S5000059530238
896194,V2N,59530238,5953044,970,25,2021S5000159530238
896195,V2N,59530238,5953044,970,24,2021S5000259530238
896198,V2N,59530238,5953044,970,23,2021S5000359530238
981611,V2N,59530238,5953044,970,27,2021S5000459530238
1024451,V2N,59530238,5953044,970,26,2021S5000559530238
1174364,V2N,59530238,5953044,970,8,2021S5000659530238
1195749,V2N,59530238,5953044,970,24,2021S5000759530238
1195752,V2N,59530238,5953044,970,23,2021S5000859530238
1217050,V2N,59530238,5953044,970,27,2021S5000959530238
1238454,V2N,59530238,5953044,970,14,2021S5001059530238
1259703,V2N,59530238,5953044,970,14,2021S5001159530238
1259706,V2N,59530238,5953044,970,23,2021S5001259530238
1281316,V2N,59530238,5953044,970,8,2021S5001359530238
1281317,V2N,59530238,5953044,970,14,2021S5001459530238
1323763,V2N,59530238,5953044,970,26,2021S5001559530238
1323765,V2N,59530238,5953044,970,24,2021S5001659530238
1345418,V2N,59530238,5953044,970,26,2021S5001759530238
1366943,V2N,59530238,5953044,970,14,2021S5001859530238
19391,V2N,59530239,5953044,970,10,2021S5001959530239
40742,V2N,59530239,5953044,970,1,2021S5002059530239
104741,V2N,59530239,5953044,970,12,2021S5002159530239
104742,V2N,59530239,5953044,970,13,2021S5002259530239
104743,V2N,59530239,5953044,970,14,2021S5002359530239
104744,V2N,59530239,5953044,970,10,2021S5002459530239
147783,V2N,59530239,5953044,970,12,2021S5002559530239
169138,V2N,59530239,5953044,970,1,2021S5002659530239
211755,V2N,59530239,5953044,970,14,2021S5002759530239
233469,V2N,59530239,5953044,970,13,2021S5002859530239
233470,V2N,59530239,5953044,970,13,2021S5002959530239
254829,V2N,59530239,5953044,970,5,2021S5003059530239
276091,V2N,59530239,5953044,970,12,2021S5003159530239
276092,V2N,59530239,5953044,970,1,2021S5003259530239
318669,V2N,59530239,5953044,970,3,2021S5003359530239
340192,V2N,59530239,5953044,970,13,2021S5003459530239
361599,V2N,59530239,5953044,970,12,2021S5003559530239
361601,V2N,59530239,5953044,970,11,2021S5003659530239
446951,V2N,59530239,5953044,970,14,2021S5003759530239
468306,V2N,59530239,5953044,970,3,2021S5003859530239
489879,V2N,59530239,5953044,970,10,2021S5003959530239
489881,V2N,59530239,5953044,970,12,2021S5004059530239
532645,V2N,59530239,5953044,970,12,2021S5004159530239
532647,V2N,59530239,5953044,970,12,2021S5004259530239
554168,V2N,59530239,5953044,970,14,2021S5004359530239
639368,V2N,59530239,5953044,970,12,2021S5004459530239
639369,V2N,59530239,5953044,970,5,2021S5004559530239
639370,V2N,59530239,5953044,970,13,2021S5004659530239
661017,V2N,59530239,5953044,970,3,2021S5004759530239
703783,V2N,59530239,5953044,970,11,2021S5004859530239
746390,V2N,59530239,5953044,970,11,2021S5004959530239
746391,V2N,59530239,5953044,970,5,2021S5005059530239
746392,V2N,59530239,5953044,970,12,2021S5005159530239
788892,V2N,59530239,5953044,970,15,2021S5005259530239
788893,V2N,59530239,5953044,970,14,2021S5005359530239
788895,V2N,59530239,5953044,970,3,2021S5005459530239
810404,V2N,59530239,5953044,970,14,2021S5005559530239
917490,V2N,59530239,5953044,970,15,2021S5005659530239
917495,V2N,59530239,5953044,970,1,2021S5005759530239
938818,V2N,59530239,5953044,970,13,2021S5005859530239
938819,V2N,59530239,5953044,970,11,2021S5005959530239
960230,V2N,59530239,5953044,970,12,2021S5006059530239
1110007,V2N,59530239,5953044,970,11,2021S5006159530239
1174366,V2N,59530239,5953044,970,12,2021S5006259530239
1259709,V2N,59530239,5953044,970,1,2021S5006359530239
1281314,V2N,59530239,5953044,970,12,2021S5006459530239
1281315,V2N,59530239,5953044,970,14,2021S5006559530239
1323762,V2N,59530239,5953044,970,15,2021S5006659530239
1323764,V2N,59530239,5953044,970,15,2021S5006759530239
126266,V2N,59530240,5953023,970,2,2021S5006859530240
190358,V2N,59530240,5953023,970,3,2021S5006959530240
190359,V2N,59530240,5953023,970,6,2021S5007059530240
211762,V2N,59530240,5953023,970,6,2021S5007159530240
233471,V2N,59530240,5953023,970,6,2021S5007259530240
276075,V2N,59530240,5953023,970,3,2021S5007359530240
340194,V2N,59530240,5953023,970,2,2021S5007459530240
404227,V2N,59530240,5953023,970,6,2021S5007559530240
446955,V2N,59530240,5953023,970,5,2021S5007659530240
446956,V2N,59530240,5953023,970,6,2021S5007759530240
489885,V2N,59530240,5953023,970,4,2021S5007859530240
532648,V2N,59530240,5953023,970,3,2021S5007959530240
596602,V2N,59530240,5953023,970,1,2021S5008059530240
639379,V2N,59530240,5953023,970,3,2021S5008159530240
682423,V2N,59530240,5953023,970,4,2021S5008259530240
767714,V2N,59530240,5953023,970,5,2021S5008359530240
788902,V2N,59530240,5953023,970,3,2021S5008459530240
810415,V2N,59530240,5953023,970,1,2021S5008559530240
853238,V2N,59530240,5953023,970,6,2021S5008659530240
874823,V2N,59530240,5953023,970,3,2021S5008759530240
1024452,V2N,59530240,5953023,970,5,2021S5008859530240
1131433,V2N,59530240,5953023,970,6,2021S5008959530240
1131434,V2N,59530240,5953023,970,3,2021S5009059530240
1131440,V2N,59530240,5953023,970,6,2021S5009159530240
1217051,V2N,59530240,5953023,970,5,2021S5009259530240
1217054,V2N,59530240,5953023,970,2,2021S5009359530240
1238456,V2N,59530240,5953023,970,2,2021S5009459530240
1281320,V2N,59530240,5953023,970,6,2021S5009559530240
1302492,V2N,59530240,5953023,970,3,2021S5009659530240
1302493,V2N,59530240,5953023,970,6,2021S5009759530240
1302497,V2N,59530240,5953023,970,4,2021S5009859530240
1323771,V2N,59530240,5953023,970,2,2021S5009959530240
1345421,V2N,59530240,5953023,970,6,2021S5010059530240
1366948,V2N,59530240,5953023,970,3,2021S5010159530240
83563,V2N,59530241,5953023,970,1,2021S5010259530241
83578,V2N,59530241,5953023,970,1,2021S5010359530241
147787,V2N,59530241,5953023,970,1,2021S5010459530241
297369,V2N,59530241,5953023,970,1,2021S5010559530241
361608,V2N,59530241,5953023,970,1,2021S5010659530241
446960,V2N,59530241,5953023,970,1,2021S5010759530241
639380,V2N,59530241,5953023,970,1,2021S5010859530241
661022,V2N,59530241,5953023,970,1,2021S5010959530241
917493,V2N,59530241,5953023,970,1,2021S5011059530241
917494,V2N,59530241,5953023,970,1,2021S5011159530241
981613,V2N,59530241,5953023,970,1,2021S5011259530241
1045887,V2N,59530241,5953023,970,1,2021S5011359530241
1067201,V2N,59530241,5953023,970,1,2021S5011459530241
1110014,V2N,59530241,5953023,970,1,2021S5011559530241
1195754,V2N,59530241,5953023,970,1,2021S5011659530241
1281319,V2N,59530241,5953023,970,1,2021S5011759530241
1302491,V2N,59530241,5953023,970,1,2021S5011859530241
1366947,V2N,59530241,5953023,970,1,2021S5011959530241
104733,V2N,59530242,5953023,970,39,2021S5012059530242
104747,V2N,59530242,5953023,970,29,2021S5012159530242
211757,V2N,59530242,5953023,970,50,2021S5012259530242
276095,V2N,59530242,5953023,970,29,2021S5012359530242
318667,V2N,59530242,5953023,970,28,2021S5012459530242
361589,V2N,59530242,5953023,970,50,2021S5012559530242
382869,V2N,59530242,5953023,970,45,2021S5012659530242
425826,V2N,59530242,5953023,970,29,2021S5012759530242
532644,V2N,59530242,5953023,970,50,2021S5012859530242
554152,V2N,59530242,5953023,970,50,2021S5012959530242
554160,V2N,59530242,5953023,970,51,2021S5013059530242
596584,V2N,59530242,5953023,970,29,2021S5013159530242
617928,V2N,59530242,5953023,970,50,2021S5013259530242
639362,V2N,59530242,5953023,970,2,2021S5013359530242
703784,V2N,59530242,5953023,970,51,2021S5013459530242
703789,V2N,59530242,5953023,970,29,2021S5013559530242
724928,V2N,59530242,5953023,970,18,2021S5013659530242
746377,V2N,59530242,5953023,970,45,2021S5013759530242
746389,V2N,59530242,5953023,970,46,2021S5013859530242
810397,V2N,59530242,5953023,970,22,2021S5013959530242
810410,V2N,59530242,5953023,970,29,2021S5014059530242
853236,V2N,59530242,5953023,970,44,2021S5014159530242
874818,V2N,59530242,5953023,970,18,2021S5014259530242
938820,V2N,59530242,5953023,970,18,2021S5014359530242
938826,V2N,59530242,5953023,970,29,2021S5014459530242
1109992,V2N,59530242,5953023,970,29,2021S5014559530242
1110008,V2N,59530242,5953023,970,29,2021S5014659530242
1110009,V2N,59530242,5953023,970,29,2021S5014759530242
1152901,V2N,59530242,5953023,970,29,2021S5014859530242
1174368,V2N,59530242,5953023,970,50,2021S5014959530242
1195745,V2N,59530242,5953023,970,23,2021S5015059530242
1217032,V2N,59530242,5953023,970,50,2021S5015159530242
1238446,V2N,59530242,5953023,970,51,2021S5015259530242
1238457,V2N,59530242,5953023,970,29,2021S5015359530242
1259692,V2N,59530242,5953023,970,51,2021S5015459530242
1345403,V2N,59530242,5953023,970,1,2021S5015559530242
1366946,V2N,59530242,5953023,970,29,2021S5015659530242
40747,V2N,59530248,5953044,970,24,2021S5015759530248
126267,V2N,59530248,5953044,970,8,2021S5015859530248
126268,V2N,59530248,5953044,970,24,2021S5015959530248
126269,V2N,59530248,5953044,970,23,2021S5016059530248
169139,V2N,59530248,5953044,970,17,2021S5016159530248
190364,V2N,59530248,5953044,970,25,2021S5016259530248
254833,V2N,59530248,5953044,970,24,2021S5016359530248
254834,V2N,59530248,5953044,970,24,2021S5016459530248
276098,V2N,59530248,5953044,970,24,2021S5016559530248
276099,V2N,59530248,5953044,970,24,2021S5016659530248
297370,V2N,59530248,5953044,970,24,2021S5016759530248
318676,V2N,59530248,5953044,970,4,2021S5016859530248
382883,V2N,59530248,5953044,970,24,2021S5016959530248
382888,V2N,59530248,5953044,970,23,2021S5017059530248
404238,V2N,59530248,5953044,970,8,2021S5017159530248
446961,V2N,59530248,5953044,970,25,2021S5017259530248
511099,V2N,59530248,5953044,970,24,2021S5017359530248
682418,V2N,59530248,5953044,970,24,2021S5017459530248
682424,V2N,59530248,5953044,970,25,2021S5017559530248
746396,V2N,59530248,5953044,970,24,2021S5017659530248
767723,V2N,59530248,5953044,970,25,2021S5017759530248
788894,V2N,59530248,5953044,970,24,2021S5017859530248
810405,V2N,59530248,5953044,970,24,2021S5017959530248
831851,V2N,59530248,5953044,970,25,2021S5018059530248
853241,V2N,59530248,5953044,970,24,2021S5018159530248
896205,V2N,59530248,5953044,970,15,2021S5018259530248
938825,V2N,59530248,5953044,970,10,2021S5018359530248
960231,V2N,59530248,5953044,970,9,2021S5018459530248
960234,V2N,59530248,5953044,970,25,2021S5018559530248
960237,V2N,59530248,5953044,970,10,2021S5018659530248
981621,V2N,59530248,5953044,970,25,2021S5018759530248
1131441,V2N,59530248,5953044,970,16,2021S5018859530248
1131442,V2N,59530248,5953044,970,23,2021S5018959530248
1152903,V2N,59530248,5953044,970,17,2021S5019059530248
1174369,V2N,59530248,5953044,970,25,2021S5019159530248
1174370,V2N,59530248,5953044,970,17,2021S5019259530248
1217055,V2N,59530248,5953044,970,24,2021S5019359530248
1217056,V2N,59530248,5953044,970,4,2021S5019459530248
1259702,V2N,59530248,5953044,970,7,2021S5019559530248
1259710,V2N,59530248,5953044,970,14,2021S5019659530248
1302488,V2N,59530248,5953044,970,24,2021S5019759530248
1323772,V2N,59530248,5953044,970,25,2021S5019859530248
169129,V2N,59530252,5953044,970,17,2021S5019959530252
190357,V2N,59530252,5953044,970,17,2021S5020059530252
340193,V2N,59530252,5953044,970,17,2021S5020159530252
361600,V2N,59530252,5953044,970,17,2021S5020259530252
404235,V2N,59530252,5953044,970,17,2021S5020359530252
446954,V2N,59530252,5953044,970,10,2021S5020459530252
639371,V2N,59530252,5953044,970,17,2021S5020559530252
682420,V2N,59530252,5953044,970,17,2021S5020659530252
724936,V2N,59530252,5953044,970,17,2021S5020759530252
874814,V2N,59530252,5953044,970,17,2021S5020859530252
